Time,Out_Irad,Out_Tem,In_Hum,Ave_Air_Tem
13/07/2023 09:18,288.6906,34.1,57.4,34.4
13/07/2023 09:23,300.6094,33.7,58.1,34.4
13/07/2023 09:28,250.5853,33.4,57.9,34.43333333
13/07/2023 09:33,295.2974,33.1,58.5,34.26666667
13/07/2023 09:38,292.409,32.7,57.8,34.2
13/07/2023 09:43,273.0451,32.7,58.7,34.2
13/07/2023 09:48,268.2062,32.6,59.2,34.36666667
13/07/2023 09:53,283.9015,32.8,59.5,34.7
13/07/2023 09:58,272.4392,32.5,59.2,34.96666667
13/07/2023 10:03,305.0914,32.4,58.7,35.06666667
13/07/2023 10:08,342.9892,32.7,58.2,35.36666667
13/07/2023 10:13,286.5326,32.9,59.2,35.63333333
13/07/2023 10:18,240.036,32.6,58.4,35.4
13/07/2023 10:23,288.9147,32,58.8,35.46666667
13/07/2023 10:28,272.7878,32.3,58.8,35.4
13/07/2023 10:33,265.5502,32.3,58.4,35.6
13/07/2023 10:38,241.6296,32.2,59.3,35.53333333
13/07/2023 10:43,208.9193,31.8,59.6,35.43333333
13/07/2023 10:48,180.0851,31.7,59.9,35.66666667
13/07/2023 10:53,89.5819,31.6,60.7,35.53333333
13/07/2023 10:58,73.4882,31.2,61.6,35.46666667
13/07/2023 11:03,68.4999,30.9,62.7,35.6
13/07/2023 11:08,68.7738,30.8,63.5,35.7
13/07/2023 11:13,66.4747,30.5,64.1,36.16666667
13/07/2023 11:18,61.1295,30.4,63.5,36.86666667
13/07/2023 11:23,53.7674,30.5,64.1,36.76666667
13/07/2023 11:28,45.1603,30.4,64.8,37
13/07/2023 11:33,25.1822,30.2,64.3,37.26666667
13/07/2023 11:38,30.1456,30,65.5,37.3
13/07/2023 11:43,32.6024,29.9,64.9,37.53333333
13/07/2023 11:48,32.9593,29.8,65.5,37.2
13/07/2023 11:53,28.2449,29.7,64.5,37.06666667
13/07/2023 11:58,23.6882,29.6,64.1,36.63333333
13/07/2023 12:03,18.9572,29.5,64.6,36.23333333
13/07/2023 12:08,15.3633,29.5,64.1,35.7
13/07/2023 12:13,13.5124,29.1,64.9,35.46666667
13/07/2023 12:18,11.5868,29,65.7,36.06666667
13/07/2023 12:23,8.9557,28.9,65.9,35.6
13/07/2023 12:28,6.1503,28.9,66,35.26666667
13/07/2023 12:33,3.7433,28.9,66.2,35.13333333
13/07/2023 12:38,2.1746,29,65.9,35.2
13/07/2023 12:43,1.2118,28.8,65.7,35.26666667
13/07/2023 12:48,0.5063,28.9,66.1,35.26666667
13/07/2023 12:53,0.3735,28.8,66,35.1
13/07/2023 12:58,0.2241,28.8,65.9,34.8
13/07/2023 13:03,0.0747,28.8,65.7,34.6
13/07/2023 13:08,0.0249,28.8,65.4,34.5
13/07/2023 13:13,0,28.8,65.6,34.43333333
13/07/2023 13:18,0,28.7,65.8,34.36666667
13/07/2023 13:23,0,28.6,65.6,34.26666667
13/07/2023 13:28,0,28.5,66,34.1
13/07/2023 13:33,0,28.3,65.9,34.03333333
13/07/2023 13:38,0,28.4,65.9,34
13/07/2023 13:43,0,28.4,65.9,33.96666667
13/07/2023 13:48,0,28.3,66.2,34.06666667
13/07/2023 13:53,0,28.4,66.1,34.1
13/07/2023 13:58,0,28.4,66.5,34.13333333
13/07/2023 14:03,0,28.3,66.4,34.43333333
13/07/2023 14:08,0,28.3,65.9,34.46666667
13/07/2023 14:13,0,28.2,65.7,35.16666667
13/07/2023 14:18,0,28.3,65.4,35.46666667
13/07/2023 14:23,0,28.3,65.2,35.4
13/07/2023 14:28,0,28.2,65,35.5
13/07/2023 14:33,0,28.2,65.3,35.86666667
13/07/2023 14:38,0,27.9,64.8,36.06666667
13/07/2023 14:43,0,28.1,64.6,36.4
13/07/2023 14:48,0,27.8,64.2,36.46666667
13/07/2023 14:53,0,27.6,64.6,36.43333333
13/07/2023 14:58,0,27.2,64.7,35.76666667
13/07/2023 15:03,0,27,63.7,35.76666667
13/07/2023 15:08,0,26.8,64.6,35.83333333
13/07/2023 15:13,0,26.7,64.8,36.06666667
13/07/2023 15:18,0,26.6,65.2,35.73333333
13/07/2023 15:23,0,26.6,64.6,35.46666667
13/07/2023 15:28,0,26.5,64.5,34.5
13/07/2023 15:33,0,26.6,64.3,33.8
13/07/2023 15:38,0,26.6,64.2,33.53333333
13/07/2023 15:43,0,26.5,64,33.2
13/07/2023 15:48,0,26.7,64.1,33.1
13/07/2023 15:53,0,26,64.5,32.9
13/07/2023 15:58,0,25.8,64.9,33.03333333
13/07/2023 16:03,0,25.5,65.1,33.46666667
13/07/2023 16:08,0,25,66.3,33.36666667
13/07/2023 16:13,0,25,67.6,33.03333333
13/07/2023 16:18,0,25,68.2,32.8
13/07/2023 16:23,0,25,69,32.6
13/07/2023 16:28,0,24.8,68.6,32.4
13/07/2023 16:33,0,24.7,68.5,32.3
13/07/2023 16:38,0,24.7,69.4,32.23333333
13/07/2023 16:43,0,24.2,69.3,32.13333333
13/07/2023 16:48,0,24.1,69.6,31.96666667
13/07/2023 16:53,0,24.1,70.5,31.93333333
13/07/2023 16:58,0,24,70.5,31.86666667
13/07/2023 17:03,0,23.5,70.9,31.83333333
13/07/2023 17:08,0,22.9,74,31.76666667
13/07/2023 17:13,0,22.7,76.2,31.5
13/07/2023 17:18,0,22.3,78.1,31.1
13/07/2023 17:23,0,22.2,79.4,31
13/07/2023 17:28,0,22,81.5,30.93333333
13/07/2023 17:33,0,21.9,80.8,30.93333333
13/07/2023 17:38,0,21.8,82.1,30.83333333
13/07/2023 17:43,0,21.7,82.3,30.66666667
13/07/2023 17:48,0,21.7,82.2,30.43333333
13/07/2023 17:53,0,21.5,82.9,30.16666667
13/07/2023 17:58,0,21.6,83.5,29.93333333
13/07/2023 18:03,0,21.6,83.6,29.86666667
13/07/2023 18:08,0,21.5,83.9,29.73333333
13/07/2023 18:13,0,21.3,84.1,29.56666667
13/07/2023 18:18,0,21.4,84.2,29.4
13/07/2023 18:23,0,21.4,84.3,29.33333333
13/07/2023 18:28,0,21.3,84.5,29.33333333
13/07/2023 18:33,0,21.2,84.3,29.16666667
13/07/2023 18:38,0,21.2,84.6,29.1
13/07/2023 18:43,0,21.3,85.6,29.03333333
13/07/2023 18:48,0,21.2,85.4,28.93333333
13/07/2023 18:53,0,21.2,85.5,28.86666667
13/07/2023 18:58,0,21.3,85.1,28.83333333
13/07/2023 19:03,0,21,85.3,28.76666667
13/07/2023 19:08,0,21,83.8,28.66666667
13/07/2023 19:13,0,20.8,84.2,28.46666667
13/07/2023 19:18,0,20.8,84.7,28.4
13/07/2023 19:23,0,20.8,84.9,28.2
13/07/2023 19:28,0,20.8,84.3,28.16666667
13/07/2023 19:33,0,20.8,84.4,28.13333333
13/07/2023 19:38,0,20.8,85.3,28.1
13/07/2023 19:43,0,20.9,85.4,28
13/07/2023 19:48,0,20.9,84.8,28
13/07/2023 19:53,0,20.9,85.3,27.93333333
13/07/2023 19:58,0,20.9,86.3,27.93333333
13/07/2023 20:03,0,21,85.1,27.96666667
13/07/2023 20:08,0,21.1,85.6,27.93333333
13/07/2023 20:13,0,21.2,85.8,27.93333333
13/07/2023 20:18,0,21,86,27.86666667
13/07/2023 20:23,0,21,86.5,27.86666667
13/07/2023 20:28,0,21,86.7,27.8
13/07/2023 20:33,0,20.8,86.4,27.7
13/07/2023 20:38,0,20.6,86.2,27.7
13/07/2023 20:43,0,20.7,87.2,27.6
13/07/2023 20:48,0,20.5,87.5,27.53333333
13/07/2023 20:53,0,20.3,87.9,27.5
13/07/2023 20:58,0,20.4,88.1,27.5
13/07/2023 21:03,0,20.4,88.1,27.46666667
13/07/2023 21:08,0,20.3,88,27.43333333
13/07/2023 21:13,0,20.2,88.4,27.4
13/07/2023 21:18,0,20.2,88,27.46666667
13/07/2023 21:23,0,20.1,88.3,27.43333333
13/07/2023 21:28,0,20,87.8,27.36666667
13/07/2023 21:33,0,19.9,87.9,27.33333333
13/07/2023 21:38,0,19.9,88.2,27.26666667
13/07/2023 21:43,0,19.9,89.4,27.13333333
13/07/2023 21:48,0,19.7,88.5,27.16666667
13/07/2023 21:53,0,19.7,88.6,27.1
13/07/2023 21:58,0,19.7,89.2,26.96666667
13/07/2023 22:03,0,19.6,89.9,26.86666667
13/07/2023 22:08,0,19.7,90.3,26.73333333
13/07/2023 22:13,0,19.7,90.1,26.7
13/07/2023 22:18,0,19.8,90.3,26.63333333
13/07/2023 22:23,0,19.8,90,26.6
13/07/2023 22:28,0,19.8,90.4,26.56666667
13/07/2023 22:33,0,19.8,90.2,26.56666667
13/07/2023 22:38,0,19.8,89.8,26.53333333
13/07/2023 22:43,0,19.6,89.7,26.46666667
13/07/2023 22:48,0,19.6,89.1,26.5
13/07/2023 22:53,0,19.8,89.6,26.43333333
13/07/2023 22:58,0,19.7,90,26.36666667
13/07/2023 23:03,0.0249,19.7,90,26.26666667
13/07/2023 23:08,0.0498,19.7,89.9,26.16666667
13/07/2023 23:13,0.0996,19.6,90.1,25.96666667
13/07/2023 23:18,0.1992,19.6,89.4,25.96666667
13/07/2023 23:23,0.3486,19.5,90.3,25.9
13/07/2023 23:28,0.5312,19.5,90.1,25.9
13/07/2023 23:33,0.7304,19.5,89.9,25.83333333
13/07/2023 23:38,0.8549,19.6,90.1,25.76666667
13/07/2023 23:43,0.83,19.6,90,25.7
13/07/2023 23:48,1.0873,19.6,90.6,25.56666667
13/07/2023 23:53,1.2865,19.5,90.3,25.56666667
13/07/2023 23:58,1.2118,19.5,90.4,25.46666667
14/07/2023 00:03,1.7181,19.6,90.2,25.46666667
14/07/2023 00:08,2.5813,19.6,91,25.23333333
14/07/2023 00:13,2.8054,19.5,90.4,25.13333333
14/07/2023 00:18,2.8303,19.6,90.2,24.9
14/07/2023 00:23,4.0172,19.6,90.9,24.73333333
14/07/2023 00:28,4.5235,19.6,90.5,24.73333333
14/07/2023 00:33,4.4737,19.8,89.9,24.7
14/07/2023 00:38,4.8555,19.8,89.6,24.66666667
14/07/2023 00:43,6.3246,19.8,90.1,24.6
14/07/2023 00:48,7.2376,19.8,90.3,24.6
14/07/2023 00:53,8.6818,19.8,90.1,24.66666667
14/07/2023 00:58,12.201,19.9,89.9,24.66666667
14/07/2023 01:03,13.2883,19.8,90.6,24.66666667
14/07/2023 01:08,14.525,19.9,90.6,24.7
14/07/2023 01:13,18.2517,19.8,89.9,24.7
14/07/2023 01:18,23.738,19.9,89.7,24.73333333
14/07/2023 01:23,27.7386,19.9,90.5,24.6
14/07/2023 01:28,32.1708,19.8,89.7,24.66666667
14/07/2023 01:33,36.9018,19.9,89.1,24.7
14/07/2023 01:38,36.4785,19.8,89,24.66666667
14/07/2023 01:43,34.6027,19.8,88.2,24.7
14/07/2023 01:48,42.4462,19.8,88,24.73333333
14/07/2023 01:53,46.6045,19.8,88.1,24.73333333
14/07/2023 01:58,41.6162,19.9,88.7,24.63333333
14/07/2023 02:03,42.6039,19.9,88,24.66666667
14/07/2023 02:08,60.5485,20,88.3,24.56666667
14/07/2023 02:13,73.0566,20.1,87.8,24.6
14/07/2023 02:18,76.9576,20.1,88,24.53333333
14/07/2023 02:23,71.4381,20,87.9,24.53333333
14/07/2023 02:28,84.1454,20.1,87.3,24.5
14/07/2023 02:33,94.8524,20.4,87.1,24.6
14/07/2023 02:38,98.3716,20.3,86.6,24.66666667
14/07/2023 02:43,95.8401,20.4,86.1,24.73333333
14/07/2023 02:48,92.1964,20.5,86,24.73333333
14/07/2023 02:53,80.3689,20.7,84.7,24.83333333
14/07/2023 02:58,79.3065,20.6,84.7,24.86666667
14/07/2023 03:03,70.9069,20.7,84.1,24.83333333
14/07/2023 03:08,65.2297,20.6,84.6,24.83333333
14/07/2023 03:13,64.6736,20.8,83.4,24.9
14/07/2023 03:18,69.8943,20.8,83.1,24.9
14/07/2023 03:23,80.2444,20.9,83.4,24.9
14/07/2023 03:28,77.2315,21.2,83.1,24.9
14/07/2023 03:33,74.6751,21.2,83,24.9
14/07/2023 03:38,75.862,21.3,82.1,24.96666667
14/07/2023 03:43,75.9699,21.1,81.5,24.96666667
14/07/2023 03:48,72.6748,21.2,81.4,24.9
14/07/2023 03:53,72.5752,21.1,81.7,24.83333333
14/07/2023 03:58,73.206,20.9,82.1,24.8
14/07/2023 04:03,77.4639,21,83.1,24.76666667
14/07/2023 04:08,83.664,21,81.8,24.76666667
14/07/2023 04:13,87.482,21.1,81.9,24.8
14/07/2023 04:18,93.5825,21.4,81.9,24.83333333
14/07/2023 04:23,103.2852,21.5,80.4,24.8
14/07/2023 04:28,106.7961,21.3,78.9,24.8
14/07/2023 04:33,104.8539,21.3,77,24.8
14/07/2023 04:38,91.6071,21.3,76.2,24.76666667
14/07/2023 04:43,96.9274,21.5,76.8,24.76666667
14/07/2023 04:48,100.0897,21.4,76.2,24.8
14/07/2023 04:53,100.347,21.3,76.2,24.76666667
14/07/2023 04:58,95.1014,21.3,74.4,24.76666667
14/07/2023 05:03,93.8896,21.2,74.1,24.73333333
14/07/2023 05:08,98.6704,21.3,74.5,24.7
14/07/2023 05:13,104.9286,21.4,74.3,24.76666667
14/07/2023 05:18,111.967,21.6,74.3,24.73333333
14/07/2023 05:23,113.6353,21.4,74.2,24.7
14/07/2023 05:28,105.2772,21.5,73.3,24.76666667
14/07/2023 05:33,114.955,21.4,73,24.73333333
14/07/2023 05:38,131.8123,21.7,73.5,24.8
14/07/2023 05:43,127.3552,21.9,73.7,24.83333333
14/07/2023 05:48,123.1056,21.8,73.5,24.86666667
14/07/2023 05:53,148.238,22,73.6,24.9
14/07/2023 05:58,154.2389,22.2,73.8,25
14/07/2023 06:03,171.0215,22.5,73.3,25.1
14/07/2023 06:08,184.8244,22.2,71,25.26666667
14/07/2023 06:13,192.062,22.4,71.1,25.23333333
14/07/2023 06:18,211.5006,22.6,68.9,25.26666667
14/07/2023 06:23,160.7212,22.3,67.6,25.33333333
14/07/2023 06:28,156.1147,22.6,67.3,25.4
14/07/2023 06:33,125.7367,22.5,68.3,25.4
14/07/2023 06:38,131.638,22.4,67.8,25.36666667
14/07/2023 06:43,113.8096,22.3,66.7,25.46666667
14/07/2023 06:48,118.2418,22.4,67.7,25.26666667
14/07/2023 06:53,153.7077,22.4,67.2,25.36666667
14/07/2023 06:58,160.4971,22.6,67.8,25.26666667
14/07/2023 07:03,139.1495,22.6,67.7,25.36666667
14/07/2023 07:08,110.6971,22.9,67.6,25.4
14/07/2023 07:13,127.986,23,68,25.3
14/07/2023 07:18,121.6863,22.9,67.1,25.36666667
14/07/2023 07:23,175.0719,23.2,67.3,25.4
14/07/2023 07:28,176.4414,23.3,66.9,25.46666667
14/07/2023 07:33,154.214,23.5,66.4,25.46666667
14/07/2023 07:38,213.9574,23.4,64.7,25.7
14/07/2023 07:43,222.8716,24,64.7,25.8
14/07/2023 07:48,227.4532,24.2,64.1,26
14/07/2023 07:53,162.1654,24.5,63.2,26.1
14/07/2023 07:58,365.7478,24.7,62.9,26.23333333
14/07/2023 08:03,308.4114,24.8,61.7,26.46666667
14/07/2023 08:08,488.9281,25.1,61.1,26.5
14/07/2023 08:13,922.4454,25.9,57.5,26.9
14/07/2023 08:18,442.805,26,55,27.3
14/07/2023 08:23,257.4743,25.3,55.2,27.43333333
14/07/2023 08:28,359.1659,25.6,53.3,27.63333333
14/07/2023 08:33,174.9225,25.5,53.4,27.56666667
14/07/2023 08:38,118.0426,24.9,56.5,27.2
14/07/2023 08:43,131.4554,24.8,57.8,27.1
14/07/2023 08:48,287.8523,25,59.1,26.96666667
14/07/2023 08:53,543.2848,26.5,59.4,27.16666667
14/07/2023 08:58,437.161,26.9,56.7,27.43333333
14/07/2023 09:03,252.3864,26.2,54.9,27.66666667
14/07/2023 09:08,268.92,25.5,55.5,27.53333333
14/07/2023 09:13,364.8099,26,55.4,27.76666667
14/07/2023 09:18,461.1812,26.2,54.5,28
14/07/2023 09:23,400.7323,26.2,54.3,28.06666667
14/07/2023 09:28,395.8187,26.2,54.3,28.2
14/07/2023 09:33,228.4658,25.3,54,28.3
14/07/2023 09:38,261.8567,25.5,55.9,28.13333333
14/07/2023 09:43,229.1464,25.9,56.6,28.13333333
14/07/2023 09:48,211.5006,25.4,57.4,28.03333333
14/07/2023 09:53,234.0102,25.3,58,27.86666667
14/07/2023 09:58,461.1563,26.5,60.2,27.8
14/07/2023 10:03,361.1911,26.6,60.6,27.86666667
14/07/2023 10:08,260.9437,25.5,59.7,27.9
14/07/2023 10:13,348.2763,25.9,58.2,27.93333333
14/07/2023 10:18,316.4624,26.2,59.2,27.8
14/07/2023 10:23,492.0157,26.8,57.9,28.03333333
14/07/2023 10:28,505.968,27.2,57.8,28.2
14/07/2023 10:33,494.1156,26.9,56,28.5
14/07/2023 10:38,487.5337,27.1,55.3,28.66666667
14/07/2023 10:43,464.7253,27.6,54.8,28.63333333
14/07/2023 10:48,432.5794,28.1,56,28.5
14/07/2023 10:53,420.5278,27.7,56.2,28.53333333
14/07/2023 10:58,394.1504,27,54.2,28.76666667
14/07/2023 11:03,367.7481,27,55.5,28.73333333
14/07/2023 11:08,353.4472,26.6,53.8,28.9
14/07/2023 11:13,329.2693,26.9,54.6,29.03333333
14/07/2023 11:18,305.523,26.5,53.8,29.1
14/07/2023 11:23,275.2197,26.4,53.6,29.1
14/07/2023 11:28,254.8432,26.7,54,29.1
14/07/2023 11:33,228.7895,26.5,54.6,29.13333333
14/07/2023 11:38,212.6128,26.2,55,29.06666667
14/07/2023 11:43,203.0512,26.4,55.4,29
14/07/2023 11:48,175.1217,26.1,56,28.93333333
14/07/2023 11:53,162.7962,26,56.6,28.86666667
14/07/2023 11:58,141.2826,25.9,57.5,28.76666667
14/07/2023 12:03,119.4868,25.9,59.1,28.43333333
14/07/2023 12:08,74.2186,25.8,60.6,28.33333333
14/07/2023 12:13,59.1292,25.5,61.9,28.23333333
14/07/2023 12:18,45.0026,25.3,63.3,28.06666667
14/07/2023 12:23,30.3199,25,65.6,27.76666667
14/07/2023 12:28,28.9836,25,66.9,27.63333333
14/07/2023 12:33,22.8582,24.7,68.6,27.46666667
14/07/2023 12:38,17.4632,24.5,69.7,27.46666667
14/07/2023 12:43,12.4998,24.5,70.9,27.4
14/07/2023 12:48,8.2502,24.4,71.8,27.46666667
14/07/2023 12:53,4.8057,24.3,72.8,27.5
14/07/2023 12:58,2.9548,24.2,73.7,27.63333333
14/07/2023 13:03,1.6932,24.1,74.8,27.83333333
14/07/2023 13:08,0.7055,24,76.1,27.93333333
14/07/2023 13:13,0.2241,23.9,77.3,27.93333333
14/07/2023 13:18,0.0498,23.8,77.1,28.13333333
14/07/2023 13:23,0.0249,23.8,78.4,28.03333333
14/07/2023 13:28,0,23.7,79.1,28.06666667
14/07/2023 13:33,0,23.7,80.6,27.86666667
14/07/2023 13:38,0,23.6,80.4,27.73333333
14/07/2023 13:43,0,23.5,81.1,27.6
14/07/2023 13:48,0,23.5,81.3,27.36666667
14/07/2023 13:53,0,23.6,80.9,27.33333333
14/07/2023 13:58,0,23.4,81.2,27.5
14/07/2023 14:03,0,23.4,81.9,27.46666667
14/07/2023 14:08,0,23.3,82.1,27.43333333
14/07/2023 14:13,0,23.3,82.3,27.33333333
14/07/2023 14:18,0,23.2,82.4,27.3
14/07/2023 14:23,0,23.2,82.6,27.4
14/07/2023 14:28,0,23.2,83.4,27.6
14/07/2023 14:33,0,23.2,83.3,27.7
14/07/2023 14:38,0,23.2,84,27.9
14/07/2023 14:43,0,23.2,84.5,28.36666667
14/07/2023 14:48,0,23.1,84.4,28.46666667
14/07/2023 14:53,0,23.2,83.9,28.23333333
14/07/2023 14:58,0,23.2,84.1,28.23333333
14/07/2023 15:03,0,23.2,84.5,28.56666667
14/07/2023 15:08,0,23.2,84.8,28.9
14/07/2023 15:13,0,23.1,84.8,29.86666667
14/07/2023 15:18,0,23.1,85.3,29.96666667
14/07/2023 15:23,0,23,85.8,29.33333333
14/07/2023 15:28,0,22.9,86.5,29.3
14/07/2023 15:33,0,22.6,87,29
14/07/2023 15:38,0,22.7,87.3,28.4
14/07/2023 15:43,0,22.5,87,28.13333333
14/07/2023 15:48,0,22.8,86.9,28.4
14/07/2023 15:53,0,22.9,86.9,29.26666667
14/07/2023 15:58,0,23,86.8,29.63333333
14/07/2023 16:03,0,22.6,87.1,29.6
14/07/2023 16:08,0,22.6,87.5,29
14/07/2023 16:13,0,22.6,87.8,29.06666667
14/07/2023 16:18,0,22.7,87.8,29.46666667
14/07/2023 16:23,0,22.5,87.7,29.46666667
14/07/2023 16:28,0,22.7,88.3,29.5
14/07/2023 16:33,0,22.8,88.4,28.8
14/07/2023 16:38,0,22.3,88.9,28.5
14/07/2023 16:43,0,22.3,88.9,28.46666667
14/07/2023 16:48,0,22.2,89.7,28.1
14/07/2023 16:53,0,22.1,89.9,27.86666667
14/07/2023 16:58,0,22.2,89.5,28.33333333
14/07/2023 17:03,0,22.3,89.3,28.46666667
14/07/2023 17:08,0,22.3,89,28.3
14/07/2023 17:13,0,22.3,88.7,28.53333333
14/07/2023 17:18,0,22.5,88.6,28.26666667
14/07/2023 17:23,0,22.3,89,28.6
14/07/2023 17:28,0,22.3,88.8,29.1
14/07/2023 17:33,0,22.3,89,29.6
14/07/2023 17:38,0,22.3,89,29.3
14/07/2023 17:43,0,22.4,88.8,29.33333333
14/07/2023 17:48,0,22.4,88.5,28.86666667
14/07/2023 17:53,0,22.4,88.8,28.8
14/07/2023 17:58,0,22.2,89.1,28.9
14/07/2023 18:03,0,22.1,88.9,29.33333333
14/07/2023 18:08,0,21.9,89.3,29.5
14/07/2023 18:13,0,21.7,90,29.43333333
14/07/2023 18:18,0,21.9,88.5,29.5
14/07/2023 18:23,0,22,88.3,29.23333333
14/07/2023 18:28,0,21.9,88.6,28.93333333
14/07/2023 18:33,0,21.8,88.8,28.66666667
14/07/2023 18:38,0,21.8,89,28.36666667
14/07/2023 18:43,0,21.8,89.5,28.16666667
14/07/2023 18:48,0,21.8,89.3,27.96666667
14/07/2023 18:53,0,21.9,89.1,27.8
14/07/2023 18:58,0,21.8,89.8,27.76666667
14/07/2023 19:03,0,21.8,90,27.6
14/07/2023 19:08,0,21.9,89.4,27.43333333
14/07/2023 19:13,0,21.5,90,27.2
14/07/2023 19:18,0,21.6,89.6,26.9
14/07/2023 19:23,0,21.4,89.4,26.56666667
14/07/2023 19:28,0,21.4,89.4,26.3
14/07/2023 19:33,0,21.3,89.6,26.03333333
14/07/2023 19:38,0,21.4,89.8,25.86666667
14/07/2023 19:43,0,21.6,89.8,25.7
14/07/2023 19:48,0,21.4,89.9,25.53333333
14/07/2023 19:53,0,21.4,90.4,25.36666667
14/07/2023 19:58,0,21.2,89.9,25.23333333
14/07/2023 20:03,0,21.2,89.8,25.16666667
14/07/2023 20:08,0,21.2,89.5,25.03333333
14/07/2023 20:13,0,21.2,89.8,24.93333333
14/07/2023 20:18,0,21.2,89.6,24.86666667
14/07/2023 20:23,0,21.2,89.5,24.76666667
14/07/2023 20:28,0,21.2,90.3,24.7
14/07/2023 20:33,0,21.3,90.5,24.7
14/07/2023 20:38,0,21.2,90.4,24.63333333
14/07/2023 20:43,0,21.3,90.3,24.6
14/07/2023 20:48,0,21.3,91.1,24.53333333
14/07/2023 20:53,0,21.4,90.6,24.53333333
14/07/2023 20:58,0,21.5,90.6,24.46666667
14/07/2023 21:03,0,21.5,90.4,24.43333333
14/07/2023 21:08,0,21.5,90.4,24.36666667
14/07/2023 21:13,0,21.3,90.7,24.36666667
14/07/2023 21:18,0,21,90.4,24.3
14/07/2023 21:23,0,20.8,91.5,24.26666667
14/07/2023 21:28,0,20.7,91.5,24.23333333
14/07/2023 21:33,0,20.7,91.4,24.23333333
14/07/2023 21:38,0,20.9,91.1,24.16666667
14/07/2023 21:43,0,21.1,90.5,24.16666667
14/07/2023 21:48,0,21.1,90.7,24.13333333
14/07/2023 21:53,0,21.1,90.5,24.06666667
14/07/2023 21:58,0,20.8,90.2,24.06666667
14/07/2023 22:03,0,20.7,91,24.03333333
14/07/2023 22:08,0,20.6,91.1,24
14/07/2023 22:13,0,20.7,91,24
14/07/2023 22:18,0,20.7,91.4,23.93333333
14/07/2023 22:23,0,20.8,91,23.96666667
14/07/2023 22:28,0,21,90.4,23.96666667
14/07/2023 22:33,0,20.9,90.7,23.9
14/07/2023 22:38,0,21,91.9,23.86666667
14/07/2023 22:43,0.0249,21.1,91.2,23.9
14/07/2023 22:48,0.0996,21.1,91.2,23.83333333
14/07/2023 22:53,0.2739,21.1,91.5,23.8
14/07/2023 22:58,0.7304,21.3,91.1,23.83333333
14/07/2023 23:03,1.4857,21.3,90.8,23.8
14/07/2023 23:08,2.4485,21.3,91.1,23.8
14/07/2023 23:13,3.5939,21.2,91.8,23.73333333
14/07/2023 23:18,5.0298,21,91.5,23.73333333
14/07/2023 23:23,6.6566,21.2,91.2,23.83333333
14/07/2023 23:28,8.632,21.1,91.1,23.76666667
14/07/2023 23:33,10.8564,21.2,91.1,23.8
14/07/2023 23:38,13.2634,21.5,90.6,23.86666667
14/07/2023 23:43,15.9443,21.7,90.6,23.9
14/07/2023 23:48,18.675,21.8,90.8,23.93333333
14/07/2023 23:53,21.663,22,90.7,24
14/07/2023 23:58,24.3024,22.2,90.5,24.03333333
15/07/2023 00:03,25.8213,22,90.6,24.06666667
15/07/2023 00:08,27.8133,22.2,89.9,24.13333333
15/07/2023 00:13,31.54,22.1,88.5,24.16666667
15/07/2023 00:18,37.0097,21.9,88.1,24.16666667
15/07/2023 00:23,45.5919,21.9,86.6,24.3
15/07/2023 00:28,51.0782,22,86.2,24.26666667
15/07/2023 00:33,53.9666,22.2,86.3,24.3
15/07/2023 00:38,50.3478,22.3,85.9,24.36666667
15/07/2023 00:43,56.4483,22.6,85.6,24.43333333
15/07/2023 00:48,58.1166,22.6,84.6,24.5
15/07/2023 00:53,69.1805,22.7,84.1,24.6
15/07/2023 00:58,78.7006,23.3,81.6,24.73333333
15/07/2023 01:03,72.2183,23.2,82,24.8
15/07/2023 01:08,77.5884,23.4,78.3,24.9
15/07/2023 01:13,84.3197,23.2,78.5,24.96666667
15/07/2023 01:18,89.8143,23.1,78.1,25.06666667
15/07/2023 01:23,93.9892,23.2,77.2,25.06666667
15/07/2023 01:28,95.5828,23.5,78.7,25.1
15/07/2023 01:33,97.94,23.8,76.1,25.16666667
15/07/2023 01:38,99.2016,23.6,74.5,25.2
15/07/2023 01:43,99.7079,23.7,72.9,25.2
15/07/2023 01:48,97.3341,23.9,71.9,25.26666667
15/07/2023 01:53,101.4094,24.3,72.2,25.2
15/07/2023 01:58,111.5852,24.3,72.6,25.26666667
15/07/2023 02:03,122.4914,24.4,70.7,25.4
15/07/2023 02:08,121.6614,24.5,71.6,25.43333333
15/07/2023 02:13,119.2046,24.7,69.6,25.53333333
15/07/2023 02:18,120.2421,24.6,70.3,25.63333333
15/07/2023 02:23,120.0429,25,66.9,25.63333333
15/07/2023 02:28,115.2787,24.6,65.3,25.76666667
15/07/2023 02:33,115.785,25.2,65.9,25.86666667
15/07/2023 02:38,132.8498,24.6,64.6,25.96666667
15/07/2023 02:43,143.2248,25.3,61.2,26.23333333
15/07/2023 02:48,159.7086,25.4,60.7,26.53333333
15/07/2023 02:53,158.6462,25.9,57.7,26.8
15/07/2023 02:58,169.4777,26.1,57.8,26.76666667
15/07/2023 03:03,174.5905,26.5,55.4,26.9
15/07/2023 03:08,178.7488,26.2,56.3,26.9
15/07/2023 03:13,180.11,26.1,53.7,26.93333333
15/07/2023 03:18,175.1466,26.5,53.8,26.93333333
15/07/2023 03:23,173.8103,26.3,56.7,26.8
15/07/2023 03:28,172.2914,26.4,54.5,26.86666667
15/07/2023 03:33,165.9834,26.5,56.1,26.9
